split,slice_id,model_type,policy,certified,true_descent,false_certification,true_directional_derivative,cosine_to_exact,exact_blocks,exact_fraction,mode
ood,penobscot_000_il_0467,penobscot,random-8,False,True,False,-6.0985701581555904,0.20911351579720852,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0467,penobscot,random-12,False,True,False,-18.908424813328537,0.6483498735543167,12,0.5,random-repair
ood,penobscot_000_il_0467,penobscot,random-15,False,True,False,-14.616073484647151,0.5011696896587452,15,0.625,random-repair
ood,penobscot_000_il_0467,penobscot,random-16,False,True,False,-17.820231854305668,0.6110368887684106,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0467,penobscot,random-20,False,True,False,-26.656338057082635,0.9140176180380782,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0467,penobscot,exact,True,True,False,-29.163921494533078,1.0,24,1.0,exact
ood,penobscot_000_il_0477,penobscot,neural-only,False,False,False,0.10794852659139681,-0.003656082062887647,0,0.0,unverified
ood,penobscot_000_il_0477,penobscot,global-fallback,True,True,False,-29.525739503269303,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0477,penobscot,wavecert-selective,True,True,False,-29.17412578439505,0.9880912815465527,21,0.875,selective-repair
ood,penobscot_000_il_0477,penobscot,random-1,False,True,False,-1.210329425981879,0.040992349263525255,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0477,penobscot,random-2,False,True,False,-1.5535577508665033,0.052617064872989276,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0477,penobscot,random-4,False,True,False,-5.668334543124203,0.19197942671331114,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0477,penobscot,random-8,False,True,False,-6.381036834429176,0.21611776510195863,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0477,penobscot,random-12,False,True,False,-9.029596911049323,0.3058211940821839,12,0.5,random-repair
ood,penobscot_000_il_0477,penobscot,random-15,False,True,False,-19.882094002261187,0.6733817454448413,15,0.625,random-repair
ood,penobscot_000_il_0477,penobscot,random-16,False,True,False,-17.864093551094633,0.6050345851326298,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0477,penobscot,random-20,False,True,False,-24.499380941018735,0.8297634996849441,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0477,penobscot,exact,True,True,False,-29.525739503269303,1.0000000000000002,24,1.0,exact
ood,penobscot_000_il_0506,penobscot,neural-only,False,False,False,0.582813890299993,-0.022016663697416648,0,0.0,unverified
ood,penobscot_000_il_0506,penobscot,global-fallback,True,True,False,-26.47148988192877,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0506,penobscot,wavecert-selective,True,True,False,-26.09309756511899,0.9857056660392922,21,0.875,selective-repair
ood,penobscot_000_il_0506,penobscot,random-1,False,True,False,-0.6716111628626762,0.02537111306761631,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0506,penobscot,random-2,False,True,False,-2.6029517740279307,0.09833038433567282,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0506,penobscot,random-4,False,False,False,0.47401272909901637,-0.017906537607564336,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0506,penobscot,random-8,False,True,False,-5.926626548716003,0.22388715463884473,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0506,penobscot,random-12,False,True,False,-18.184902960107813,0.6869618235021241,12,0.5,random-repair
ood,penobscot_000_il_0506,penobscot,random-15,False,True,False,-13.403036933706042,0.5063197044627195,15,0.625,random-repair
ood,penobscot_000_il_0506,penobscot,random-16,False,True,False,-16.947838368048483,0.6402298640401884,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0506,penobscot,random-20,False,True,False,-22.24234040573561,0.840237572760109,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0506,penobscot,exact,True,True,False,-26.47148988192877,1.0,24,1.0,exact
ood,penobscot_000_il_0526,penobscot,neural-only,False,False,False,0.8530290895404162,-0.031382478457310806,0,0.0,unverified
ood,penobscot_000_il_0526,penobscot,global-fallback,True,True,False,-27.181699198830994,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0526,penobscot,wavecert-selective,True,True,False,-26.821536518044987,0.9867498099308856,21,0.875,selective-repair
ood,penobscot_000_il_0526,penobscot,random-1,False,True,False,-1.7627743526428856,0.0648515142393562,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0526,penobscot,random-2,False,False,False,1.7441647099036262,-0.06416687555642722,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0526,penobscot,random-4,False,False,False,0.9391144636778996,-0.034549512773590224,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0526,penobscot,random-8,False,True,False,-6.713285417752308,0.24697813660012197,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0526,penobscot,random-12,False,True,False,-7.412899370446163,0.2727165552168634,12,0.5,random-repair
ood,penobscot_000_il_0526,penobscot,random-15,False,True,False,-12.619913737615658,0.4642797952145097,15,0.625,random-repair
ood,penobscot_000_il_0526,penobscot,random-16,False,True,False,-12.284676888050964,0.4519466129836094,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0526,penobscot,random-20,False,True,False,-24.710810531040394,0.909097343410493,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0526,penobscot,exact,True,True,False,-27.181699198830994,1.0,24,1.0,exact
ood,penobscot_000_il_0605,penobscot,neural-only,False,False,False,1.5295274429173846,-0.08396288255278589,0,0.0,unverified
ood,penobscot_000_il_0605,penobscot,global-fallback,True,True,False,-18.216709531807698,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0605,penobscot,wavecert-selective,True,True,False,-17.255871034226818,0.9472551013725511,20,0.8333333333333334,selective-repair
ood,penobscot_000_il_0605,penobscot,random-1,False,True,False,-0.2693286308939349,0.01478470249655503,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0605,penobscot,random-2,False,False,False,2.087133223956883,-0.11457245998859435,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0605,penobscot,random-4,False,True,False,-1.623409592573514,0.08911651084620545,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0605,penobscot,random-8,False,True,False,-2.4079856927739614,0.1321855458346879,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0605,penobscot,random-12,False,True,False,-7.334053044439157,0.40260031767171606,12,0.5,random-repair
ood,penobscot_000_il_0605,penobscot,random-15,False,True,False,-12.42533349531734,0.6820844057277088,15,0.625,random-repair
ood,penobscot_000_il_0605,penobscot,random-16,False,True,False,-2.7441462899868,0.15063896612038094,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0605,penobscot,random-20,False,True,False,-12.281564771770878,0.6741922711303255,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0605,penobscot,exact,True,True,False,-18.216709531807698,1.0000000000000002,24,1.0,exact
ood,penobscot_000_il_0624,penobscot,neural-only,False,False,False,1.4971021962555084,-0.08925721496310898,0,0.0,unverified
ood,penobscot_000_il_0624,penobscot,global-fallback,True,True,False,-16.77289837997161,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0624,penobscot,wavecert-selective,True,True,False,-15.735154439722113,0.9381297187438601,20,0.8333333333333334,selective-repair
ood,penobscot_000_il_0624,penobscot,random-1,False,False,False,2.155408409738439,-0.12850542350582625,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0624,penobscot,random-2,False,False,False,1.410870677755169,-0.08411609286561224,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0624,penobscot,random-4,False,False,False,0.7981660147746478,-0.04758664821625177,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0624,penobscot,random-8,False,True,False,-2.7006509350673316,0.1610127763185019,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0624,penobscot,random-12,False,True,False,-2.0213237940356685,0.12051130032775467,12,0.5,random-repair
ood,penobscot_000_il_0624,penobscot,random-15,False,True,False,-2.077241746559442,0.12384512798574282,15,0.625,random-repair
ood,penobscot_000_il_0624,penobscot,random-16,False,True,False,-5.531219792490288,0.32977125760775333,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0624,penobscot,random-20,False,True,False,-8.73880510453617,0.5210074553942988,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0624,penobscot,exact,True,True,False,-16.77289837997161,1.0000000000000002,24,1.0,exact
ood,penobscot_000_il_0645,penobscot,neural-only,False,False,False,1.505372472954745,-0.09618243016478109,0,0.0,unverified
ood,penobscot_000_il_0645,penobscot,global-fallback,True,True,False,-15.6512210221318,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0645,penobscot,wavecert-selective,True,True,False,-14.570003673798883,0.9309180193159371,20,0.8333333333333334,selective-repair
ood,penobscot_000_il_0645,penobscot,random-1,False,False,False,1.3540757122678861,-0.08651565972732346,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0645,penobscot,random-2,False,False,False,0.8688341797637599,-0.05551222991069993,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0645,penobscot,random-4,False,False,False,0.35591132129785885,-0.02274016326231534,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0645,penobscot,random-8,False,True,False,-0.2393838622392217,0.015294900116784365,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0645,penobscot,random-12,False,True,False,-5.030657220273664,0.32142266812027015,12,0.5,random-repair
ood,penobscot_000_il_0645,penobscot,random-15,False,True,False,-5.673177913217252,0.362475100517399,15,0.625,random-repair
ood,penobscot_000_il_0645,penobscot,random-16,False,True,False,-7.297419637638633,0.46625241745162443,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0645,penobscot,random-20,False,True,False,-14.84912809466491,0.9487520541475533,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0645,penobscot,exact,True,True,False,-15.6512210221318,1.0000000000000002,24,1.0,exact
ood,penobscot_000_il_0648,penobscot,neural-only,False,False,False,1.5353095665273941,-0.10032202855879768,0,0.0,unverified
ood,penobscot_000_il_0648,penobscot,global-fallback,True,True,False,-15.303813016774932,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0648,penobscot,wavecert-selective,True,True,False,-14.577524485602915,0.9525419886941957,21,0.875,selective-repair
ood,penobscot_000_il_0648,penobscot,random-1,False,False,False,1.3992229949364496,-0.09142969751412426,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0648,penobscot,random-2,False,False,False,2.2437149128266034,-0.14661149547287364,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0648,penobscot,random-4,False,True,False,-0.3982195547002828,0.026020937021628766,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0648,penobscot,random-8,False,True,False,-3.4991494078030887,0.22864559335425583,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0648,penobscot,random-12,False,True,False,-1.3573847979138893,0.0886958561520598,12,0.5,random-repair
ood,penobscot_000_il_0648,penobscot,random-15,False,True,False,-4.840987569259122,0.31632558264746063,15,0.625,random-repair
ood,penobscot_000_il_0648,penobscot,random-16,False,True,False,-4.546761091135407,0.2970998852476553,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0648,penobscot,random-20,False,True,False,-13.331369228194703,0.8711142258195272,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0648,penobscot,exact,True,True,False,-15.303813016774932,1.0,24,1.0,exact
ood,penobscot_000_il_0681,penobscot,neural-only,False,False,False,1.2023265580080054,-0.10180899610185275,0,0.0,unverified
ood,penobscot_000_il_0681,penobscot,global-fallback,True,True,False,-11.809629836691073,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0681,penobscot,wavecert-selective,True,True,False,-10.99680182282075,0.9311724393473396,21,0.875,selective-repair
ood,penobscot_000_il_0681,penobscot,random-1,False,False,False,1.2402718464409612,-0.10502207635565247,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0681,penobscot,random-2,False,False,False,1.7595962836151013,-0.14899673469427901,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0681,penobscot,random-4,False,False,False,0.7518481880389614,-0.06366399272761801,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0681,penobscot,random-8,False,True,False,-0.5635325896234182,0.04771805699384343,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0681,penobscot,random-12,False,True,False,-1.6740760430986408,0.14175516644031397,12,0.5,random-repair
ood,penobscot_000_il_0681,penobscot,random-15,False,True,False,-2.5023283931573,0.21188880835052698,15,0.625,random-repair
ood,penobscot_000_il_0681,penobscot,random-16,False,True,False,-2.785633596451725,0.23587814647645458,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0681,penobscot,random-20,False,True,False,-5.500443698056749,0.46575919602217725,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0681,penobscot,exact,True,True,False,-11.809629836691073,1.0,24,1.0,exact
ood,penobscot_000_il_0775,penobscot,neural-only,False,False,False,1.1360618104629538,-0.12409724101607864,0,0.0,unverified
ood,penobscot_000_il_0775,penobscot,global-fallback,True,True,False,-9.154609733150803,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0775,penobscot,wavecert-selective,True,True,False,-8.571192625979961,0.9362706741000479,22,0.9166666666666666,selective-repair
ood,penobscot_000_il_0775,penobscot,random-1,False,False,False,1.1683879200370568,-0.12762837019759293,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0775,penobscot,random-2,False,False,False,0.3056933709275097,-0.033392288676220516,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0775,penobscot,random-4,False,False,False,0.8656955662038013,-0.09456389637986778,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0775,penobscot,random-8,False,False,False,0.45958457359938565,-0.05020253041865144,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0775,penobscot,random-12,False,True,False,-1.3787725096079955,0.1506096436438099,12,0.5,random-repair
ood,penobscot_000_il_0775,penobscot,random-15,False,True,False,-1.8243422429133727,0.19928126879150718,15,0.625,random-repair
ood,penobscot_000_il_0775,penobscot,random-16,False,True,False,-0.5811471677845294,0.06348137001188278,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0775,penobscot,random-20,False,True,False,-4.094332444194341,0.44724270761296214,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0775,penobscot,exact,True,True,False,-9.154609733150803,1.0000000000000002,24,1.0,exact
ood,penobscot_000_il_0899,penobscot,neural-only,False,False,False,0.6908529994759378,-0.05214390655173709,0,0.0,unverified
ood,penobscot_000_il_0899,penobscot,global-fallback,True,True,False,-13.248968962278926,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0899,penobscot,wavecert-selective,True,True,False,-12.852164408180379,0.9700501559609442,22,0.9166666666666666,selective-repair
ood,penobscot_000_il_0899,penobscot,random-1,False,False,False,0.466190391609228,-0.03518691853958722,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0899,penobscot,random-2,False,False,False,0.4340780264482636,-0.03276315520733159,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0899,penobscot,random-4,False,True,False,-0.09143525309693168,0.006901310838394778,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0899,penobscot,random-8,False,True,False,-0.32947748832824914,0.02486816062942732,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0899,penobscot,random-12,False,True,False,-2.666939310349861,0.20129410204997017,12,0.5,random-repair
ood,penobscot_000_il_0899,penobscot,random-15,False,True,False,-3.21137417393881,0.2423867233051793,15,0.625,random-repair
ood,penobscot_000_il_0899,penobscot,random-16,False,True,False,-3.056821364742224,0.23072145262361812,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0899,penobscot,random-20,False,True,False,-7.451351662935059,0.5624099267006939,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0899,penobscot,exact,True,True,False,-13.248968962278926,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0100,penobscot,neural-only,False,False,False,1.6928160384899718,-0.1294566816794855,0,0.0,unverified
ood,penobscot_000_xl_0100,penobscot,global-fallback,True,True,False,-13.07631260533249,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0100,penobscot,wavecert-selective,True,True,False,-11.610886934474127,0.887932805287879,20,0.8333333333333334,selective-repair
ood,penobscot_000_xl_0100,penobscot,random-1,False,False,False,1.6802443903490447,-0.12849527546961864,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0100,penobscot,random-2,False,False,False,0.07543873271644358,-0.0057691135867828725,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0100,penobscot,random-4,False,False,False,0.8575541414241216,-0.06558073115156436,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0100,penobscot,random-8,False,True,False,-0.8938858701404664,0.06835916952428486,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0100,penobscot,random-12,False,True,False,-0.611661552882492,0.046776302413652764,12,0.5,random-repair
ood,penobscot_000_xl_0100,penobscot,random-15,False,True,False,-1.1686918352540534,0.089374724398793,15,0.625,random-repair
ood,penobscot_000_xl_0100,penobscot,random-16,False,False,False,1.0044389409127672,-0.0768136225577201,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0100,penobscot,random-20,False,True,False,-11.129210218212364,0.8510969838449643,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0100,penobscot,exact,True,True,False,-13.07631260533249,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0112,penobscot,neural-only,False,False,False,1.762827693701745,-0.12919447063174155,0,0.0,unverified
ood,penobscot_000_xl_0112,penobscot,global-fallback,True,True,False,-13.644761150239493,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0112,penobscot,wavecert-selective,True,True,False,-12.245058625990241,0.8974183198344456,20,0.8333333333333334,selective-repair
ood,penobscot_000_xl_0112,penobscot,random-1,False,False,False,1.791901540076553,-0.13132524053344102,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0112,penobscot,random-2,False,False,False,1.4560104067528017,-0.10670838358553787,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0112,penobscot,random-4,False,False,False,1.416758283486233,-0.10383166607950232,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0112,penobscot,random-8,False,False,False,0.3966321285453086,-0.029068455224542128,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0112,penobscot,random-12,False,True,False,-3.683891940313133,0.2699858135844667,12,0.5,random-repair
ood,penobscot_000_xl_0112,penobscot,random-15,False,True,False,-4.607731612825176,0.33769236134590014,15,0.625,random-repair
ood,penobscot_000_xl_0112,penobscot,random-16,False,True,False,-3.1854455596514892,0.2334555749695609,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0112,penobscot,random-20,False,True,False,-8.026520342566368,0.5882492375050101,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0112,penobscot,exact,True,True,False,-13.644761150239493,1.0,24,1.0,exact
ood,penobscot_000_xl_0132,penobscot,neural-only,False,False,False,1.7324163322358448,-0.1262843012043614,0,0.0,unverified
ood,penobscot_000_xl_0132,penobscot,global-fallback,True,True,False,-13.718382377809073,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0132,penobscot,wavecert-selective,True,True,False,-12.355014380447091,0.9006174372594127,20,0.8333333333333334,selective-repair
ood,penobscot_000_xl_0132,penobscot,random-1,False,False,False,1.699378957749207,-0.12387604536363787,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0132,penobscot,random-2,False,False,False,1.1703979404443325,-0.08531603130829585,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0132,penobscot,random-4,False,True,False,-0.45229618727602716,0.03297008166266481,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0132,penobscot,random-8,False,False,False,0.4963752015681014,-0.03618321664302351,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0132,penobscot,random-12,False,True,False,-0.8357065312312395,0.060918737225394946,12,0.5,random-repair
ood,penobscot_000_xl_0132,penobscot,random-15,False,True,False,-1.8970133994253557,0.13828258661851953,15,0.625,random-repair
ood,penobscot_000_xl_0132,penobscot,random-16,False,True,False,-3.0933001377056337,0.22548577904559447,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0132,penobscot,random-20,False,True,False,-10.681636251190374,0.7786367194771477,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0132,penobscot,exact,True,True,False,-13.718382377809073,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0233,penobscot,neural-only,False,False,False,1.6727294497039378,-0.07746887141578984,0,0.0,unverified
ood,penobscot_000_xl_0233,penobscot,global-fallback,True,True,False,-21.592278538899677,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0233,penobscot,wavecert-selective,True,True,False,-20.703738395088212,0.9588491718365569,20,0.8333333333333334,selective-repair
ood,penobscot_000_xl_0233,penobscot,random-1,False,False,False,1.7128474977883514,-0.07932685263866728,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0233,penobscot,random-2,False,False,False,2.1109638048275583,-0.0977647542395556,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0233,penobscot,random-4,False,True,False,-0.055592003474157214,0.002574624228471535,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0233,penobscot,random-8,False,True,False,-3.7773966381595034,0.17494201139330046,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0233,penobscot,random-12,False,True,False,-5.902143941960728,0.27334511878066464,12,0.5,random-repair
ood,penobscot_000_xl_0233,penobscot,random-15,False,True,False,-6.253094157294802,0.28959862415768267,15,0.625,random-repair
ood,penobscot_000_xl_0233,penobscot,random-16,False,True,False,-2.484620422109421,0.11506985784910292,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0233,penobscot,random-20,False,True,False,-14.96138440828857,0.6929043815980244,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0233,penobscot,exact,True,True,False,-21.592278538899677,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0244,penobscot,neural-only,False,False,False,1.6010029119609455,-0.0701956880530925,0,0.0,unverified
ood,penobscot_000_xl_0244,penobscot,global-fallback,True,True,False,-22.807710222172453,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0244,penobscot,wavecert-selective,True,True,False,-21.971921286813778,0.9633549827134265,20,0.8333333333333334,selective-repair
ood,penobscot_000_xl_0244,penobscot,random-1,False,False,False,2.1162898547401316,-0.09278835245296947,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0244,penobscot,random-2,False,False,False,1.3072766026146727,-0.05731731023764975,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0244,penobscot,random-4,False,False,False,1.5355682614098616,-0.06732671743246998,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0244,penobscot,random-8,False,True,False,-5.381561911654309,0.23595362529740663,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0244,penobscot,random-12,False,True,False,-13.864469742058663,0.6078852110537759,12,0.5,random-repair
ood,penobscot_000_xl_0244,penobscot,random-15,False,True,False,-11.776392791928805,0.5163338483878323,15,0.625,random-repair
ood,penobscot_000_xl_0244,penobscot,random-16,False,True,False,-6.7386548938678565,0.2954551258423519,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0244,penobscot,random-20,False,True,False,-18.787942250915002,0.8237539879233631,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0244,penobscot,exact,True,True,False,-22.807710222172453,1.0,24,1.0,exact
ood,penobscot_000_xl_0260,penobscot,neural-only,False,False,False,1.41130260742077,-0.06268867078833662,0,0.0,unverified
ood,penobscot_000_xl_0260,penobscot,global-fallback,True,True,False,-22.512881349581058,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0260,penobscot,wavecert-selective,True,True,False,-21.664481809010816,0.9623149286225849,20,0.8333333333333334,selective-repair
ood,penobscot_000_xl_0260,penobscot,random-1,False,False,False,1.1964511796228612,-0.053145182131256845,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0260,penobscot,random-2,False,False,False,1.0346505469341154,-0.045958157504053535,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0260,penobscot,random-4,False,True,False,-0.5418539429640823,0.024068618074699087,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0260,penobscot,random-8,False,True,False,-2.914479419584067,0.12945830319664098,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0260,penobscot,random-12,False,True,False,-5.711171177787224,0.25368459457072157,12,0.5,random-repair
ood,penobscot_000_xl_0260,penobscot,random-15,False,True,False,-7.594762431493376,0.33735186152148,15,0.625,random-repair
ood,penobscot_000_xl_0260,penobscot,random-16,False,True,False,-9.476086390243477,0.42091841746502257,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0260,penobscot,random-20,False,True,False,-19.03779223913826,0.845639966893555,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0260,penobscot,exact,True,True,False,-22.512881349581058,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0278,penobscot,neural-only,False,False,False,1.4312602515255988,-0.061872881118660426,0,0.0,unverified
ood,penobscot_000_xl_0278,penobscot,global-fallback,True,True,False,-23.132270966673016,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0278,penobscot,wavecert-selective,True,True,False,-22.319377536390867,0.9648589007342468,20,0.8333333333333334,selective-repair
ood,penobscot_000_xl_0278,penobscot,random-1,False,True,False,-0.170961263390989,0.007390595745540738,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0278,penobscot,random-2,False,False,False,1.190514498673367,-0.05146552625068923,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0278,penobscot,random-4,False,False,False,0.9150618663474305,-0.03955780509686111,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0278,penobscot,random-8,False,True,False,-6.151465499167837,0.26592570647431624,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0278,penobscot,random-12,False,True,False,-7.866971667542284,0.34008643936759775,12,0.5,random-repair
ood,penobscot_000_xl_0278,penobscot,random-15,False,True,False,-10.157699694176204,0.43911381242293696,15,0.625,random-repair
ood,penobscot_000_xl_0278,penobscot,random-16,False,True,False,-15.022358487408077,0.649411314135607,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0278,penobscot,random-20,False,True,False,-19.117886012569983,0.8264595395805879,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0278,penobscot,exact,True,True,False,-23.132270966673016,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0342,penobscot,neural-only,False,False,False,0.8163679845701381,-0.03145560441275731,0,0.0,unverified
ood,penobscot_000_xl_0342,penobscot,global-fallback,True,True,False,-25.953021720957548,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0342,penobscot,wavecert-selective,True,True,False,-25.571631085070948,0.9853045768624845,21,0.875,selective-repair
ood,penobscot_000_xl_0342,penobscot,random-1,False,False,False,1.1371346924861907,-0.04381511735752657,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0342,penobscot,random-2,False,False,False,0.7678747645184323,-0.029587104452594777,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0342,penobscot,random-4,False,False,False,0.6830000401641458,-0.026316782974547044,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0342,penobscot,random-8,False,True,False,-4.954253668297115,0.19089313458619203,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0342,penobscot,random-12,False,True,False,-7.336895363823675,0.2826990800034278,12,0.5,random-repair
ood,penobscot_000_xl_0342,penobscot,random-15,False,True,False,-12.675414702305966,0.4883984161301084,15,0.625,random-repair
ood,penobscot_000_xl_0342,penobscot,random-16,False,True,False,-14.838260516020522,0.5717353715324157,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0342,penobscot,random-20,False,True,False,-21.417324117109324,0.8252343155793082,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0342,penobscot,exact,True,True,False,-25.953021720957548,1.0000000000000002,24,1.0,exact
